,Unnamed: 0,artist,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,clusters
3333,3333,Zoé,Azul,0.51,0.715,9,-6.586,1,0.04,0.0542,0.497,0.105,0.509,97.968,1HM9uVbB4DVQh0QlwY7W6v,194627,3
3334,3334,Benjamin Ingrosso,Dance You Off,0.73,0.692,8,-5.432,1,0.0695,0.104,5.42e-06,0.106,0.76,109.08,0s3P5PImfDZYWIseR3b39D,182134,0
3335,3335,Shinedown,DEVIL,0.354,0.942,7,-3.245,1,0.237,0.00039,6.36e-06,0.431,0.242,119.992,3IqHzcXy7IsYYND6lKwPAi,207987,2
3336,3336,Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",0.792,0.895,1,-3.112,0,0.0589,0.165,0.0,0.0501,0.794,94.968,4QtiVmuA88tPQiCOHZuQ5b,201526,7
3337,3337,James Bay,Pink Lemonade,0.474,0.921,1,-2.506,0,0.0478,0.000114,0.0266,0.746,0.715,152.078,6LzsmlN5UbCYytaaKZueRH,252933,2
3338,3338,Joyner Lucas,Stranger Things,0.867,0.663,10,-5.838,0,0.178,0.443,0.0,0.117,0.481,121.978,34I0nBvoE0ZXmqbKiJ5BWS,219733,5
3339,3339,Daddy Yankee,Dura,0.786,0.846,1,-3.468,1,0.0505,0.174,0.0,0.413,0.819,95.005,2j2fIJGh4PMdXt9ULI5Tlc,200480,0
3340,3340,Lil Uzi Vert,20 Min,0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,0uxSUdBrJy9Un0EYoBowng,220587,7
3341,3341,Kendrick Lamar,LOVE. FEAT. ZACARI.,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,6PGoSes0D9eUDeeAafB2As,213400,0
3342,3342,Khalid,Location,0.799,0.436,1,-9.975,0,0.379,0.283,0.000105,0.0968,0.311,80.028,1WIfWj5skn5UUZTs4cEFBe,217566,5
3343,3343,Gucci Mane,Curve (feat. The Weeknd),0.76,0.476,8,-8.103,1,0.241,0.294,0.0,0.1,0.354,147.01,2yuyaYAELoMG4ApV5wJsWR,161990,5
3344,3344,will.i.am,Feelin' Myself,0.86,0.535,6,-8.561,0,0.148,0.0271,0.0,0.133,0.503,96.487,0nAQSPlqQ89ok7g2uzfHgy,253547,4
3345,3345,Big Sean,Go Legend (& Metro Boomin),0.656,0.564,1,-8.925,0,0.0883,0.0167,1.39e-06,0.165,0.25,150.014,3wAI7MIQtTgwcRmwchPZBc,268947,4
3346,3346,Blac Youngsta,Booty,0.93,0.581,1,-10.293,1,0.282,0.000942,5.71e-05,0.0724,0.241,144.046,1KVpZJwKeUOW3BKJ9if0Md,161067,5
3347,3347,The Game,All Eyez (feat. Jeremih) - Bonus Track,0.419,0.655,0,-6.679,1,0.247,0.0571,0.0,0.0962,0.353,76.835,6KHpPnr1ZiALM6cyJsY2UA,215297,4
3348,3348,The Game,How We Do,0.862,0.648,4,-7.401,0,0.251,0.0455,0.0,0.0332,0.637,98.012,6mZcNu9i8uhOYMiEAyEx81,235533,5
3349,3349,gianni & kyle,fuckboi,0.785,0.528,9,-7.744,1,0.0551,0.143,0.0,0.0442,0.256,112.061,32KfE0P20ygmMvYJSBDW6F,192854,4
3350,3350,TIPPA,Lentokone,0.778,0.718,11,-5.367,0,0.186,0.0093,0.0,0.0854,0.67,129.976,1kkprSf1Pxc6hr8AsRKEUx,194973,7
3351,3351,Pitbull,Greenlight (feat. Flo Rida & LunchMoney Lewis),0.695,0.837,1,-5.617,0,0.281,0.245,0.0,0.367,0.639,115.067,2q95XoeFGixx8b5LNF6Ey1,244174,2
3352,3352,Sia,Snowman,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,3E6Ydoy1H8ePoigc10Mgsa,165907,6
3353,3353,Roy Woods,Down Girl,0.797,0.507,1,-9.214,1,0.0694,0.308,0.0,0.108,0.447,102.069,4PZ4xyWBCCJqAeWI8uSLca,169604,5
3354,3354,Post Malone,White Iverson,0.677,0.577,7,-7.671,1,0.0355,0.221,0.0,0.0776,0.329,130.05,1Bi5t0q9j3nYXIZuZgSGvr,256533,4
3355,3355,Blaise,Thunderstorm - Radio Edit,0.649,0.778,0,-4.415,1,0.0539,0.0109,0.0,0.0846,0.596,129.993,4NDgJFgZMpsyajJtF1Kmfd,195158,0
3356,3356,3 Doors Down,Kryptonite,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,6ZOBP3NvffbU4SZcrnt1k6,233933,7
3357,3357,Black Eyed Peas,Boom Boom Pow,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,5MeZ3VxmtSv1O8PcekvLTn,251427,0
3358,3358,Usher,Yeah! (feat. Lil Jon & Ludacris),0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,5rb9QrpfcKFHM1EUbSIurX,250373,0
3359,3359,Nelly,Ride Wit Me,0.854,0.692,7,-6.625,1,0.0479,0.0668,0.0,0.247,0.753,101.865,06iMqWThw4w8fTFyccvOwr,291782,0
3360,3360,Nelly,Hot In Herre,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,04KTF78FFg8sOHC1BADqbY,228240,7
3361,3361,Kylie Minogue,Can't Get You out of My Head,0.768,0.59,9,-7.485,0,0.0335,0.0257,0.603,0.0865,0.964,126.009,2HpWHLtZldOcDn5qzX8kb2,231715,3
3362,3362,The Goo Goo Dolls,Iris,0.291,0.79,11,-5.683,0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667,6vrUTGn5p8IrfTZ0J6sIVM,289907,1
3363,3363,Maroon 5,Wake Up Call,0.632,0.949,4,-2.671,0,0.0593,0.0302,0.0,0.0871,0.969,164.118,1zqllQUMCgMaInr0CzFVll,201307,7
3364,3364,Shinedown,Second Chance,0.46,0.796,0,-4.501,0,0.0333,0.00107,0.0,0.106,0.182,100.011,0CwYG1UnRmOx8Q1EzElCIL,222067,4
3365,3365,Selena Gomez,Hands To Myself - Fareoh Remix,0.702,0.736,8,-3.937,1,0.0338,0.000645,0.0299,0.263,0.0851,111.013,1VynpqrTbP74RZVIFeKFcJ,181093,4
3366,3366,Katy Perry,Swish Swish - Cheat Codes Remix,0.695,0.544,0,-5.554,0,0.0417,0.151,1.67e-05,0.109,0.353,119.917,3OiTZnvvNNGlqcSzI2ShD0,181115,4
3367,3367,Martin Garrix,Scared To Be Lonely - Conro Remix,0.501,0.683,1,-4.261,0,0.0651,0.178,2.7e-06,0.385,0.319,154.901,5qEK1dvlPMpOYZTBFPGGPV,202839,1
3368,3368,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,1NDxZ7cFAo481dtYWdrUnR,193613,7
3369,3369,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie) - Eden Prince Remix,0.747,0.926,9,-4.063,0,0.124,0.282,0.0,0.112,0.902,115.951,6aHqV0UAuIxz596UmGAszz,204231,7
3370,3370,Charli XCX,Boys - DROELOE Remix,0.765,0.774,2,-5.262,1,0.0412,0.0511,0.000591,0.0928,0.529,140.018,5coBVo4lFeK49XTArYiJPz,216000,0
3371,3371,Dua Lipa,IDGAF - Hazers Remix,0.814,0.705,7,-4.734,1,0.0904,0.0958,0.000133,0.0687,0.6,110.004,0FlnsBDwPglenLJoQjPd4K,240617,0
3372,3372,Nathan Goshen,Thinking About It (Let It Go) - KVR Remix,0.693,0.763,4,-7.077,0,0.0299,0.0143,0.0,0.154,0.578,100.985,0yJv0G7r1PZIl1CY5XhvkR,183564,7
3373,3373,Ellie Goulding,Still Falling For You - Jonas Blue Remix,0.501,0.811,1,-6.757,1,0.0462,0.206,0.0,0.324,0.512,122.36,4ZKPvGacztJyYMF86eiIwQ,186679,0
3374,3374,Zara Larsson,I Would Like - R3hab Remix,0.672,0.763,2,-3.864,0,0.0565,0.0728,0.0,0.135,0.318,139.94,6gXTlkZQjtNo5j3Kp86H4G,147000,7
3375,3375,Rihanna,Work - R3hab Remix,0.706,0.804,1,-5.378,0,0.0601,0.0125,0.0,0.332,0.211,100.052,63OshgWbxCtI1WHb5C0Txd,219400,4
3376,3376,Ed Sheeran,Shape of You - Galantis Remix,0.838,0.765,1,-2.332,0,0.0462,0.0514,0.00021,0.0297,0.905,100.021,5H7CwzYZ60e7w69tX4ivQN,195988,7
3377,3377,Julia Michaels,Issues - Alan Walker Remix,0.752,0.774,8,-4.379,1,0.0532,0.142,8.3e-06,0.0993,0.625,113.935,3abKAw6reL2U3vhAe98ZsY,181000,0
3378,3378,Marshmello,Silence - Tiësto's Big Room Remix,0.522,0.941,1,-3.357,0,0.25,0.00621,3.63e-06,0.956,0.0994,130.088,3AUW7mAGx1BICBWqsuFgh4,202154,2
3379,3379,Marshmello,Alone,0.636,0.953,2,-3.74,1,0.0353,0.0244,0.0164,0.108,0.397,142.011,12mGwph2YzDIlChtq3EdXP,273803,1
3380,3380,The Weeknd,Starboy - Kygo Remix,0.751,0.623,9,-7.215,0,0.0939,0.209,0.0,0.168,0.383,93.01,6L778PA16SuyYvFhqnMndY,244720,4
3381,3381,Halsey,Bad At Love - Hook N Sling Remix,0.69,0.781,0,-5.012,1,0.0443,0.107,2.99e-06,0.137,0.32,117.931,3lsVZgHRy3yzs1GiJfUzpy,171102,0
3382,3382,Dua Lipa,Hotter Than Hell - Matoma Remix,0.625,0.744,6,-7.0,1,0.0918,0.00479,0.0,0.18,0.49,109.863,0bRta28Emc8nKTYb8dfB96,219273,0
3383,3383,Katy Perry,Bon Appétit - Martin Jensen Remix,0.833,0.753,8,-5.747,0,0.0562,0.342,8.45e-05,0.116,0.767,106.007,4E0AymEMZCm9QZ8VqugkGS,176803,7
3384,3384,Ed Sheeran,Galway Girl - Martin Jensen Remix,0.726,0.748,9,-4.576,1,0.0438,0.0245,0.0,0.141,0.731,100.055,2A17f6I4fh6GqYX0J8noGr,196044,0
3385,3385,Charlie Puth,We Don't Talk Anymore - Attom Remix,0.685,0.672,1,-7.236,0,0.102,0.0869,5.54e-05,0.227,0.335,100.009,58ENoZ4jRR0tnHPagOwYqk,218400,4
3386,3386,Sean Paul,No Lie - Sam Feldt Remix,0.812,0.85,0,-3.741,1,0.145,0.0799,0.0,0.17,0.544,115.028,2ZQiI8jYatiYH1Kmidmi6w,172540,0
3387,3387,Coldplay,Hymn for the Weekend - Seeb Remix,0.565,0.849,0,-3.516,0,0.0517,0.00868,4.68e-06,0.12,0.427,102.034,6s3GEN8wK0OMzzzZbXj0fu,212647,7
3388,3388,Shawn Mendes,Stitches - Seeb Remix,0.581,0.717,1,-3.982,1,0.103,0.021,0.0,0.0842,0.532,102.105,3ExRMV5iR7VGGQOCljcCYE,167093,0
3389,3389,Seinabo Sey,Younger - Kygo Remix,0.69,0.489,5,-7.938,1,0.0788,0.13,0.00022,0.0815,0.645,114.008,7hrDA2n8BVGLyHra0rBiFd,351573,4
3390,3390,Major Lazer,Cold Water (feat. Justin Bieber & MØ) - Lost Frequencies Remix,0.709,0.542,2,-9.056,1,0.0381,0.184,0.0005,0.0852,0.474,114.955,3LHY5vSKZzxLy3Cog0aG5B,236304,4
3391,3391,Basshunter,Now You're Gone - Radio Edit,0.441,0.961,10,-5.337,0,0.257,0.0294,0.000867,0.128,0.596,149.973,6hCDqdglRRrX6IkXCkF0o3,341707,1
3392,3392,Ramz,Barking,0.527,0.465,7,-8.055,0,0.227,0.175,0.0,0.0661,0.765,137.033,7amMgNDcObIDkIXv4xcvc2,202827,5
3393,3393,Rittz,Switch Lanes,0.717,0.604,6,-6.602,1,0.109,0.116,9.68e-06,0.132,0.749,67.029,2ysVuXmtSgghzyYijfj7Od,204270,0
3394,3394,6ix9ine,TATI,0.779,0.767,11,-5.462,0,0.258,0.00214,0.0,0.102,0.523,91.981,6kp0inxIexxSiDJfWqq0ZL,154565,5
3395,3395,Drake,I'm Upset,0.899,0.592,11,-7.901,0,0.333,0.263,0.0,0.0831,0.504,149.953,54oMZ3blwWwuPN4wEoG5mk,214139,5
3396,3396,Shawn Mendes,In My Blood,0.622,0.709,5,-7.32,1,0.0669,0.0582,0.0,0.126,0.488,140.018,21YnmkSDhUkmkkni22Svc4,211360,1
3397,3397,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",0.703,0.661,6,-3.885,1,0.0539,0.0517,0.0,0.34,0.495,149.906,2hSGhdXXEQSGrxFloqbPTv,249240,1
3398,3398,Tungevaag,All For Love,0.689,0.901,7,-1.431,1,0.0678,0.145,1.03e-05,0.459,0.651,125.115,5VGBgPVFO3e0lWz4WHYntQ,180485,2
3399,3399,Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",0.618,0.845,2,0.175,1,0.132,0.114,0.0,0.415,0.486,171.921,5mqzhMuUpvnMfwNz6iepmO,181720,1
3400,3400,Jennifer Lopez,Dinero,0.721,0.881,8,-2.528,1,0.342,0.41,7.61e-06,0.292,0.643,127.759,22mQXNE0nCuWq4yOwcadIn,213750,0
3401,3401,Selena Gomez,Back To You,0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,514rhnksEwHUh6LxXsQ4Y9,210240,4
3402,3402,Post Malone,Ball For Me (feat. Nicki Minaj),0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.543,134.206,6IaieqiCVvsNvEt6Y7yOFa,206267,5
3403,3403,Lil Baby,Yes Indeed,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,6vN77lE9LK6HP2DewaN6HZ,142273,5
3404,3404,Juice WRLD,Lucid Dreams,0.437,0.481,11,-9.681,0,0.237,0.377,0.0,0.33,0.216,83.606,32iYwQ4OYiurnGnOfJ1aEh,239947,6
3405,3405,Tuure Boelius,Lätkäjätkä‐Ville,0.674,0.898,11,-3.559,1,0.1,0.0333,0.0,0.0851,0.793,137.001,2D9h18TAfnIGkqZyGQKbM2,160936,0
3406,3406,Pasi ja Anssi,Mahtava peräsin ja pulleat purjeet (feat. Jaakko Laitinen),0.688,0.871,7,-3.07,1,0.0762,0.0469,0.0,0.313,0.853,133.929,5HoVg6hC4eTJfLmKE5WCZT,182474,0
3407,3407,Post Malone,Stay,0.507,0.48,5,-5.418,1,0.0266,0.449,0.0,0.147,0.35,86.046,4H7WNRErSbONkM06blBoGc,204427,4
3408,3408,Childish Gambino,This Is America,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,0b9oOr2ZgvyQu88wzixux9,225773,5
3409,3409,Juice WRLD,All Girls Are The Same,0.673,0.449,0,-9.727,1,0.298,0.169,0.00115,0.0731,0.216,161.925,1dNyRyz1QBN9kO1etUs1PI,169295,5
3410,3410,Nicki Minaj,Barbie Tingz,0.917,0.679,6,-6.083,1,0.266,0.0867,0.0,0.588,0.453,102.449,2qsQ8eVDPmobZpvDxQCVQu,191700,2
3411,3411,Cardi B,I Like It,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,58q2HKrzhC3ozto2nDdN4z,253390,7
3412,3412,6ix9ine,GOTTI,0.728,0.584,10,-7.255,0,0.176,0.0524,0.0,0.0658,0.365,161.9,27oFpFktCq9JIXjJQRuv7a,166852,5
3413,3413,Post Malone,Paranoid,0.625,0.536,0,-5.428,1,0.0776,0.038,2.31e-05,0.167,0.253,159.914,3fpVWegR6YOS1Yk5HSMYIq,221787,1
3414,3414,Post Malone,Better Now,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,7dt6x5M1jzdTEt8oCbisTK,231267,4
3415,3415,Ariana Grande,no tears left to cry,0.703,0.696,0,-5.482,1,0.0529,0.0375,5.65e-06,0.274,0.366,121.969,5SxkdsY1ufZzoq9iXceLw9,205947,0
3416,3416,V V Brown,Shark In The Water,0.554,0.805,4,-3.128,1,0.0597,0.0279,0.0,0.359,0.697,98.981,4IzQJoLynUp5x77qU0l5JL,184293,0
3417,3417,Black Eyed Peas,Where Is The Love?,0.834,0.699,5,-3.222,1,0.196,0.111,0.0,0.131,0.803,94.069,7oPnZNl1acGA7ELxsNirrR,272533,0
3418,3418,Drake,Nice For What,0.567,0.913,8,-6.471,1,0.0736,0.0934,0.000124,0.114,0.792,93.35,1cTZMwcBJT0Ka3UJPXOeeN,210926,0
3419,3419,Charli XCX,Boys,0.867,0.545,2,-5.192,1,0.0625,0.0646,0.000289,0.0505,0.525,139.943,5o4yGlG0PfeVUa6ClIyOxq,162586,0
3420,3420,A$AP Rocky,A$AP Forever (feat. Moby),0.469,0.78,10,-6.49,0,0.122,0.224,0.0,0.13,0.444,125.999,1YmF9PvLhIISIANoMLIYGq,233061,1
3421,3421,Cardi B,Thru Your Phone,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,74cVJfmK18rhWnscIpGXjt,188524,5
3422,3422,Cardi B,Be Careful,0.82,0.568,6,-8.23,0,0.411,0.0256,0.0,0.0952,0.535,152.279,2Yl4OmDby9iitgNWZPwxkd,210787,5
3423,3423,Tyga,Mercedes Baby (feat. 24 Hrs),0.795,0.445,0,-7.166,1,0.0473,0.352,0.0,0.0983,0.347,84.971,76uNbv0OgUwbsfux0v9QXR,224889,4
3424,3424,KHEA,Loca,0.834,0.753,8,-3.011,1,0.0486,0.342,0.0,0.108,0.462,113.058,0vnrhysrKKRdNYFKLAGzRc,246383,0
3425,3425,Rich Brian,Dat $tick,0.923,0.508,1,-8.668,1,0.0468,0.104,1.21e-05,0.126,0.168,108.039,4bdJHQp90ymjEIkkYhcENB,126667,5
3426,3426,Joyner Lucas,Frozen,0.508,0.535,1,-8.718,1,0.371,0.727,6.8e-06,0.372,0.424,76.251,0PPKDmCpEfX8rdkagtCr8u,212011,6
3427,3427,Hailee Steinfeld,Capital Letters,0.671,0.817,0,-5.493,1,0.0797,0.0387,1.02e-05,0.121,0.494,100.071,0m6TrXRLlNFLkOGiW38kDf,219373,0
3428,3428,Sheck Wes,Mo Bamba,0.741,0.627,9,-4.903,1,0.0513,0.273,0.00124,0.155,0.322,146.084,5i0gh5trC7eCX0miILtKlJ,180898,1
3429,3429,The Weeknd,Party Monster,0.582,0.621,1,-8.332,1,0.0793,0.188,1.71e-05,0.299,0.225,77.555,4nAyv6465LBywy7tOx78bc,249213,4
3430,3430,Gucci Mane,Tone It Down (feat. Chris Brown),0.764,0.646,8,-5.375,1,0.0711,0.158,1.37e-06,0.0889,0.612,130.927,0iTCmKvuU1ReULiQB0rI7n,221052,0
3431,3431,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,7ycWLEP1GsNjVvcjawXz3z,205040,4
3432,3432,Trippie Redd,Poles 1469,0.74,0.774,4,-3.835,0,0.0515,0.221,0.0,0.122,0.198,81.525,690eFR004iRz8klM2PickS,149576,7
3433,3433,Adi L Hasla,Kevät,0.662,0.706,4,-4.387,0,0.0352,0.0472,1.27e-06,0.337,0.199,148.025,7xrMRHovEoiZ72bQxDuev8,204987,1
3434,3434,Antti Tuisku,Kumipuku,0.726,0.694,9,-4.454,0,0.0455,0.0592,0.0,0.381,0.682,132.054,6YxiMXtX63YyZF1AdVGM37,197549,7
3435,3435,Clean Bandit,Solo (feat. Demi Lovato),0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,6kPJZM97LwdG9QIsT7khp6,222653,7
3436,3436,Mikael Gabriel,Naapurit Kuulee,0.819,0.772,1,-5.699,1,0.0831,0.0293,0.0,0.0918,0.771,105.01,1JIHXjfZ16stCdsZxhRFD1,207735,0
3437,3437,Haloo Helsinki!,Kaksi ihmistä,0.61,0.889,11,-4.936,1,0.0368,0.00902,0.000145,0.14,0.45,124.975,4h1nlsgutqwzk2ZqYaZdOF,237250,1
3438,3438,Calvin Harris,One Kiss (with Dua Lipa),0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,7ef4DlsgrMEH11cDZd32M6,214847,7
3439,3439,Reino Nordin,Kuinka Paljon Voi Rakastaa,0.762,0.715,1,-5.382,1,0.0387,0.0151,5.9e-06,0.0444,0.849,125.903,49eKCHND69hUFH82X95kBi,176290,0
3440,3440,Elastinen,Supervoimii,0.839,0.636,6,-4.706,1,0.0628,0.0271,0.0,0.102,0.683,103.971,7rehjyv0IQ0WQoB6wZRfnY,208681,0
3441,3441,Paperi T,Paniikki,0.701,0.79,11,-6.085,0,0.0342,0.0518,0.00433,0.0786,0.901,141.993,5Wjr86EFRGgGurxCPyKgqx,222480,7
3442,3442,Mikael Gabriel,Älä Huku Kyyneliin,0.635,0.656,9,-5.585,1,0.057,0.101,4.89e-05,0.127,0.455,88.074,4x0XZJmgKy9FVn8nrXVPhs,210504,4
3443,3443,Nikke Ankara,Rikkinäinen Prinsessa,0.54,0.878,11,-4.427,0,0.0641,0.0586,0.0,0.294,0.657,184.002,5eKpOnlRJC70PfzunR3UWO,192493,1
3444,3444,David Guetta,Flames,0.609,0.726,5,-4.346,0,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,33IOhptvC2Qoy2UhjiHXLV,195000,7
3445,3445,Alvaro Soler,La Cintura,0.702,0.844,6,-4.054,0,0.0769,0.0294,0.0,0.38,0.786,100.043,19MBk3PbNFE36wqIqkMq9H,205209,7
3446,3446,Cledos,Swipe,0.841,0.878,5,-5.025,0,0.205,0.39,0.000131,0.19,0.83,133.004,0OQErBICpbXDVhANk9JS9o,259972,7
3447,3447,TIPPA,Satutat mua,0.699,0.69,0,-4.456,1,0.0353,0.0738,0.0,0.371,0.476,118.875,2CPLXPOGo30nWHN1Tjl5Ht,197561,0
3448,3448,Keko Salata,Vaahtokarkkii,0.777,0.842,0,-6.588,1,0.151,0.527,0.0,0.216,0.571,101.955,4KHvdktWIhxS5Ro83M122r,179493,0
3449,3449,Ruudolf,Lupaan Itkee,0.765,0.681,10,-7.767,0,0.0607,0.111,0.0021,0.114,0.633,95.004,5MTC1KTOSVDFtj9Kw18Jg3,208000,7
3450,3450,Sean Paul,Mad Love,0.793,0.824,2,-3.476,1,0.177,0.006,3.29e-06,0.169,0.611,98.019,3soOPBuMK8YMdWnV7xpEyf,199945,0
3451,3451,Nicky Jam,Live It Up - Official Song 2018 FIFA World Cup Russia,0.582,0.944,2,-0.928,0,0.185,0.00573,1.27e-06,0.547,0.8,143.97,4DnHUy01jEA4b5ydC3HgsT,207977,2
3452,3452,Poju,Esson baariin,0.816,0.978,1,-5.173,1,0.042,0.143,0.0,0.213,0.972,128.021,3AVOlegKLZkDe3GSnM8XpF,207155,0
3453,3453,Aleksanteri Hakaniemi,Pelkääks vai rakastaks,0.792,0.711,9,-4.461,1,0.0752,0.177,0.0,0.071,0.858,101.968,0B0XbY9SXJSqNhuSfUNDfc,199355,0
3454,3454,Nelli Matula,Tää Ei Oo Ohi,0.73,0.887,6,-4.19,1,0.0595,0.176,0.0,0.163,0.726,116.013,3WmQpiuRhPzkpqTi207IXA,188546,0
3455,3455,Kendrick Lamar,All The Stars (with SZA),0.715,0.62,5,-5.428,0,0.0507,0.0322,0.0142,0.0881,0.456,96.812,12SJpYZEdj4kzWZ8FPFg4Y,235540,4
3456,3456,Nelli Matula,Et Oo Menos Minnekään,0.782,0.776,6,-4.06,0,0.0464,0.16,0.0,0.105,0.952,113.031,4bCiH5qdjmBXaoCvquRpqp,208164,7
3457,3457,Sigrid,High Five,0.651,0.628,1,-5.811,1,0.0959,0.173,0.0,0.0591,0.513,150.014,5vqHLzf7taArjOT4yzlSJG,169369,0
3458,3458,Seeb,Drink About,0.624,0.745,6,-2.936,1,0.0628,0.144,0.0,0.257,0.493,99.971,2GGGm4MLQynB3I4E4ycIYC,182265,0
3459,3459,Hot Shade,California,0.619,0.735,7,-3.952,1,0.0445,0.017,1.78e-06,0.388,0.668,119.985,4hBcYYxffKQJXKEXzRC7ou,169158,0
3460,3460,Nicky Jam,X,0.595,0.773,9,-4.736,0,0.0549,0.0364,0.00108,0.334,0.711,180.073,39N9RPD9MRb5WmoLzNzPeA,173628,1
3461,3461,Billie Eilish,lovely (with Khalid),0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,0u2P5u6lvoDfwTYjAADbn4,200186,6
3462,3462,ibe,BULI,0.898,0.626,1,-7.699,1,0.12,0.419,0.000119,0.0773,0.408,91.018,2bNx7jnuHe7CbYzHyAZMga,226219,5
3463,3463,Sia,Audio,0.365,0.692,3,-4.586,0,0.0671,0.192,1.51e-06,0.0862,0.372,89.998,7boPPE857KEqCIHNwFkDop,203400,4
3464,3464,Vinttikoira,Älä tuu flexaa,0.751,0.942,2,-8.331,1,0.186,0.0219,0.0,0.219,0.672,129.045,2Ww2Hpa336ERnkgrnwKXIq,184451,0
3465,3465,Gromee,Light Me Up (feat. Lukas Meijer),0.571,0.818,2,-4.658,1,0.0479,0.0474,0.0,0.305,0.491,122.112,5GXNpvgo6UtLhe2wYBYWy1,218160,0
3466,3466,Post Malone,Same Bitches (feat. G-Eazy & YG),0.731,0.774,10,-5.273,0,0.0555,0.434,3.34e-06,0.114,0.219,100.005,688QpQAwqsLdBR6lr13wK1,212467,4
3467,3467,Post Malone,Spoil My Night (feat. Swae Lee),0.672,0.717,1,-2.714,1,0.034,0.341,2.4e-05,0.106,0.225,160.981,5VuxWXbt7XENQCtE9TzpTv,194560,1
3468,3468,Post Malone,Rich & Sad,0.599,0.571,2,-4.998,1,0.0665,0.198,0.0,0.0969,0.285,151.974,2VdT56BGpdqNHUgOe1j5vc,206453,1
3469,3469,Post Malone,Zack And Codeine,0.738,0.824,5,-5.165,0,0.0437,0.15,0.0,0.132,0.386,138.039,5lZZmityu9TAjNvSY6GLhR,204360,7
3470,3470,Post Malone,Takin' Shots,0.762,0.621,0,-6.24,1,0.0866,0.61,0.0,0.464,0.593,120.056,5ffntNJnJOeFv7b7DCd0Bw,216747,2
3471,3471,Post Malone,Otherside,0.652,0.643,9,-5.667,0,0.0353,0.318,2.87e-06,0.208,0.109,104.932,4qWCFTuNnmGNdY4egtb4ZY,228227,4
3472,3472,Post Malone,Sugar Wraith,0.606,0.775,5,-4.269,0,0.0671,0.262,0.0,0.1,0.307,164.02,0MrRAUcB8AZiB9ue2VOBYe,228147,1
3473,3473,Post Malone,92 Explorer,0.798,0.733,7,-4.811,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,1D2L6MefbXon28PzIk9I3r,211427,7
3474,3474,Post Malone,Blame It On Me,0.652,0.591,11,-7.274,0,0.0418,0.145,5.65e-06,0.164,0.274,121.873,1ZemPoaj7LBj1RAQrb89EC,261800,4
3475,3475,Lil Dicky,Freaky Friday (feat. Chris Brown),0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,10Igtw8bSDyyFs7KIsKngZ,216632,5
3476,3476,6ix9ine,BILLY,0.764,0.711,4,-3.818,0,0.288,0.175,0.0,0.105,0.774,90.076,5KhFaq45chTw8RGfWo8T8J,112667,5
3477,3477,Baby Alice,Piña Colada Boy - Radio Edit,0.692,0.918,5,-3.504,1,0.0302,0.00135,0.000828,0.26,0.803,112.945,4JmdSvjd5Q4hl6bU43FEhj,186773,0
3478,3478,Justin Bieber,Somebody To Love Remix,0.705,0.835,5,-4.621,1,0.0283,0.00454,0.0,0.163,0.531,129.99,1sLUurOrUqlrTT0cUVoMnS,220160,0
